loss_train,step,lr,epoch,loss_val_mse,loss_val_nll
7.176141262054443,55,3.9999998989515007e-05,0,,
4.46243143081665,56,3.9999998989515007e-05,0,,
4.905141830444336,57,3.9999998989515007e-05,0,,
5.820169448852539,58,3.9999998989515007e-05,0,,
6.659720420837402,59,3.9999998989515007e-05,0,,
6.754461288452148,60,3.9999998989515007e-05,0,,
6.531069755554199,61,3.9999998989515007e-05,0,,
6.982731342315674,62,3.9999998989515007e-05,0,,
6.878942489624023,63,3.9999998989515007e-05,0,,
5.423948764801025,64,3.9999998989515007e-05,0,,
5.546624660491943,65,3.9999998989515007e-05,0,,
5.324610710144043,66,3.9999998989515007e-05,0,,
6.907962322235107,67,3.9999998989515007e-05,0,,
5.266768455505371,68,3.9999998989515007e-05,0,,
3.605260133743286,69,3.9999998989515007e-05,0,,
6.138367652893066,70,3.9999998989515007e-05,0,,
5.5333356857299805,71,3.9999998989515007e-05,0,,
5.793080806732178,72,3.9999998989515007e-05,0,,
5.88917350769043,73,3.9999998989515007e-05,0,,
3.8718419075012207,74,3.9999998989515007e-05,0,,
5.371673583984375,75,3.9999998989515007e-05,0,,
4.2659382820129395,76,3.9999998989515007e-05,0,,
5.150627136230469,77,3.9999998989515007e-05,0,,
4.66064453125,78,3.9999998989515007e-05,0,,
3.34041428565979,79,3.9999998989515007e-05,0,,
5.284330368041992,80,3.9999998989515007e-05,0,,
3.3852856159210205,81,3.9999998989515007e-05,0,,
4.663046360015869,82,3.9999998989515007e-05,0,,
3.98123836517334,83,3.9999998989515007e-05,0,,
3.3602404594421387,84,3.9999998989515007e-05,0,,
3.9086296558380127,85,3.9999998989515007e-05,0,,
5.064936637878418,86,3.9999998989515007e-05,0,,
5.151679515838623,87,3.9999998989515007e-05,0,,
3.6022918224334717,88,3.9999998989515007e-05,0,,
4.4182891845703125,89,3.9999998989515007e-05,0,,
3.6419734954833984,90,3.9999998989515007e-05,0,,
2.2456722259521484,91,3.9999998989515007e-05,0,,
5.192722797393799,92,3.9999998989515007e-05,0,,
4.216317653656006,93,3.9999998989515007e-05,0,,
4.617539405822754,94,3.9999998989515007e-05,0,,
4.214332103729248,95,3.9999998989515007e-05,0,,
5.129921913146973,96,3.9999998989515007e-05,0,,
4.404249668121338,97,3.9999998989515007e-05,0,,
5.256291389465332,98,3.9999998989515007e-05,0,,
5.542400360107422,99,3.9999998989515007e-05,0,,
3.2712981700897217,100,3.9999998989515007e-05,0,,
4.840384006500244,101,3.9999998989515007e-05,0,,
3.288607597351074,102,3.9999998989515007e-05,0,,
5.55363130569458,103,3.9999998989515007e-05,0,,
3.579669713973999,104,3.9999998989515007e-05,0,,
4.592016696929932,105,3.9999998989515007e-05,0,,
3.150430917739868,106,3.9999998989515007e-05,0,,
3.250858783721924,107,3.9999998989515007e-05,0,,
3.9736483097076416,108,3.9999998989515007e-05,0,,
4.64097785949707,109,3.9999998989515007e-05,0,,
3.9776768684387207,110,3.9999998989515007e-05,0,,
2.74324369430542,111,3.9999998989515007e-05,0,,
4.416141033172607,112,3.9999998989515007e-05,0,,
2.851313352584839,113,3.9999998989515007e-05,0,,
3.966517448425293,114,3.9999998989515007e-05,0,,
2.876072883605957,115,3.9999998989515007e-05,0,,
4.69511604309082,116,3.9999998989515007e-05,0,,
4.495616436004639,117,3.9999998989515007e-05,0,,
2.8156960010528564,118,3.9999998989515007e-05,0,,
2.770216703414917,119,3.9999998989515007e-05,0,,
4.031565189361572,120,3.9999998989515007e-05,0,,
3.6114301681518555,121,3.9999998989515007e-05,0,,
3.8877577781677246,122,3.9999998989515007e-05,0,,
3.3688347339630127,123,3.9999998989515007e-05,0,,
4.570381164550781,124,3.9999998989515007e-05,0,,
4.858636856079102,125,3.9999998989515007e-05,0,,
3.4367384910583496,126,3.9999998989515007e-05,0,,
3.1021621227264404,127,3.9999998989515007e-05,0,,
4.303839683532715,128,3.9999998989515007e-05,0,,
3.0516483783721924,129,3.9999998989515007e-05,0,,
3.4005565643310547,130,3.9999998989515007e-05,0,,
3.72767972946167,131,3.9999998989515007e-05,0,,
3.160951852798462,132,3.9999998989515007e-05,0,,
3.6690306663513184,133,3.9999998989515007e-05,0,,
2.4270687103271484,134,3.9999998989515007e-05,0,,
4.620792865753174,135,3.9999998989515007e-05,0,,
2.94490909576416,136,3.9999998989515007e-05,0,,
3.8079516887664795,137,3.9999998989515007e-05,0,,
3.5609307289123535,138,3.9999998989515007e-05,0,,
2.268821954727173,139,3.9999998989515007e-05,0,,
3.0207133293151855,140,3.9999998989515007e-05,0,,
3.583091974258423,141,3.9999998989515007e-05,0,,
2.7291064262390137,142,3.9999998989515007e-05,0,,
3.324314594268799,143,3.9999998989515007e-05,0,,
2.9494893550872803,144,3.9999998989515007e-05,0,,
2.5587260723114014,145,3.9999998989515007e-05,0,,
2.6918060779571533,146,3.9999998989515007e-05,0,,
2.9013829231262207,147,3.9999998989515007e-05,0,,
2.5381224155426025,148,3.9999998989515007e-05,0,,
2.635889768600464,149,3.9999998989515007e-05,0,,
1.7240976095199585,150,3.9999998989515007e-05,0,,
2.4364757537841797,151,3.9999998989515007e-05,0,,
2.8770697116851807,152,3.9999998989515007e-05,0,,
1.984088659286499,153,3.9999998989515007e-05,0,,
2.8016064167022705,154,3.9999998989515007e-05,0,,
2.907850503921509,155,3.9999998989515007e-05,0,,
2.578894853591919,156,3.9999998989515007e-05,0,,
2.47585391998291,157,3.9999998989515007e-05,0,,
1.6749050617218018,158,3.9999998989515007e-05,0,,
2.787978410720825,159,3.9999998989515007e-05,0,,
1.9016571044921875,160,3.9999998989515007e-05,0,,
2.179495096206665,161,3.9999998989515007e-05,0,,
2.903113842010498,162,3.9999998989515007e-05,0,,
2.6866166591644287,163,3.9999998989515007e-05,0,,
2.0218493938446045,164,3.9999998989515007e-05,0,,
2.462407112121582,165,3.9999998989515007e-05,0,,
2.7003233432769775,166,3.9999998989515007e-05,0,,
2.834456205368042,167,3.9999998989515007e-05,0,,
2.959395408630371,168,3.9999998989515007e-05,0,,
2.1324574947357178,169,3.9999998989515007e-05,0,,
3.766233444213867,170,3.9999998989515007e-05,0,,
2.887909412384033,171,3.9999998989515007e-05,0,,
3.0056536197662354,172,3.9999998989515007e-05,0,,
3.155512571334839,173,3.9999998989515007e-05,0,,
2.6207220554351807,174,3.9999998989515007e-05,0,,
2.7067394256591797,175,3.9999998989515007e-05,0,,
1.9734249114990234,176,3.9999998989515007e-05,0,,
2.7331461906433105,177,3.9999998989515007e-05,0,,
2.359166145324707,178,3.9999998989515007e-05,0,,
2.5565412044525146,179,3.9999998989515007e-05,0,,
2.3039658069610596,180,3.9999998989515007e-05,0,,
2.0645108222961426,181,3.9999998989515007e-05,0,,
1.597996473312378,182,3.9999998989515007e-05,0,,
2.589247465133667,183,3.9999998989515007e-05,0,,
2.357276439666748,184,3.9999998989515007e-05,0,,
1.5910102128982544,185,3.9999998989515007e-05,0,,
1.4906526803970337,186,3.9999998989515007e-05,0,,
2.303375244140625,187,3.9999998989515007e-05,0,,
1.7641068696975708,188,3.9999998989515007e-05,0,,
3.218719482421875,189,3.9999998989515007e-05,0,,
3.09556245803833,190,3.9999998989515007e-05,0,,
2.1495940685272217,191,3.9999998989515007e-05,0,,
2.445467472076416,192,3.9999998989515007e-05,0,,
1.5163311958312988,193,3.9999998989515007e-05,0,,
2.552744150161743,194,3.9999998989515007e-05,0,,
2.3326046466827393,195,3.9999998989515007e-05,0,,
2.4534411430358887,196,3.9999998989515007e-05,0,,
1.472292184829712,197,3.9999998989515007e-05,0,,
1.8766839504241943,198,3.9999998989515007e-05,0,,
1.6668035984039307,199,3.9999998989515007e-05,0,,
1.7681111097335815,200,3.9999998989515007e-05,0,,
1.8027355670928955,201,3.9999998989515007e-05,0,,
1.599238395690918,202,3.9999998989515007e-05,0,,
2.4295501708984375,203,3.9999998989515007e-05,0,,
1.8080520629882812,204,3.9999998989515007e-05,0,,
1.6873126029968262,205,3.9999998989515007e-05,0,,
1.906174898147583,206,3.9999998989515007e-05,0,,
2.1262776851654053,207,3.9999998989515007e-05,0,,
2.733246326446533,208,3.9999998989515007e-05,0,,
1.8528759479522705,209,3.9999998989515007e-05,0,,
1.925100326538086,210,3.9999998989515007e-05,0,,
2.0520875453948975,211,3.9999998989515007e-05,0,,
1.7730207443237305,212,3.9999998989515007e-05,0,,
2.149637460708618,213,3.9999998989515007e-05,0,,
2.2352964878082275,214,3.9999998989515007e-05,0,,
2.031482696533203,215,3.9999998989515007e-05,0,,
1.4889254570007324,216,3.9999998989515007e-05,0,,
2.205664873123169,217,3.9999998989515007e-05,0,,
1.5272750854492188,218,3.9999998989515007e-05,0,,
1.8354897499084473,219,3.9999998989515007e-05,0,,
1.9122869968414307,220,3.9999998989515007e-05,0,,
2.184929847717285,221,3.9999998989515007e-05,0,,
1.666164517402649,222,3.9999998989515007e-05,0,,
1.747041940689087,223,3.9999998989515007e-05,0,,
1.6720097064971924,224,3.9999998989515007e-05,0,,
1.9693354368209839,225,3.9999998989515007e-05,0,,
1.8666564226150513,226,3.9999998989515007e-05,0,,
2.3434746265411377,227,3.9999998989515007e-05,0,,
1.6592692136764526,228,3.9999998989515007e-05,0,,
2.3790929317474365,229,3.9999998989515007e-05,0,,
1.5504848957061768,230,3.9999998989515007e-05,0,,
1.5881516933441162,231,3.9999998989515007e-05,0,,
1.2261408567428589,232,3.9999998989515007e-05,0,,
1.4457377195358276,233,3.9999998989515007e-05,0,,
1.9738903045654297,234,3.9999998989515007e-05,0,,
1.8578227758407593,235,3.9999998989515007e-05,0,,
1.8361047506332397,236,3.9999998989515007e-05,0,,
1.2550621032714844,237,3.9999998989515007e-05,0,,
1.8729891777038574,238,3.9999998989515007e-05,0,,
1.7837411165237427,239,3.9999998989515007e-05,0,,
1.4077798128128052,240,3.9999998989515007e-05,0,,
1.5411126613616943,241,3.9999998989515007e-05,0,,
1.7849222421646118,242,3.9999998989515007e-05,0,,
1.2526612281799316,243,3.9999998989515007e-05,0,,
1.590137243270874,244,3.9999998989515007e-05,0,,
1.2807273864746094,245,3.9999998989515007e-05,0,,
2.3097646236419678,246,3.9999998989515007e-05,0,,
1.7179105281829834,247,3.9999998989515007e-05,0,,
1.2197420597076416,248,3.9999998989515007e-05,0,,
1.490323781967163,249,3.9999998989515007e-05,0,,
1.992425799369812,250,3.9999998989515007e-05,0,,
1.3639696836471558,251,3.9999998989515007e-05,0,,
1.368603229522705,252,3.9999998989515007e-05,0,,
1.7718740701675415,253,3.9999998989515007e-05,0,,
1.628831148147583,254,3.9999998989515007e-05,0,,
1.2931791543960571,255,3.9999998989515007e-05,0,,
1.378984808921814,256,3.9999998989515007e-05,0,,
1.8377996683120728,257,3.9999998989515007e-05,0,,
1.7680273056030273,258,3.9999998989515007e-05,0,,
1.3405104875564575,259,3.9999998989515007e-05,0,,
1.675803780555725,260,3.9999998989515007e-05,0,,
2.3800041675567627,261,3.9999998989515007e-05,0,,
1.1341453790664673,262,3.9999998989515007e-05,0,,
1.6729929447174072,263,3.9999998989515007e-05,0,,
1.530308485031128,264,3.9999998989515007e-05,0,,
1.5904018878936768,265,3.9999998989515007e-05,0,,
1.5801677703857422,266,3.9999998989515007e-05,0,,
2.2579562664031982,267,3.9999998989515007e-05,0,,
1.824062705039978,268,3.9999998989515007e-05,0,,
1.7304482460021973,269,3.9999998989515007e-05,0,,
1.6294094324111938,270,3.9999998989515007e-05,0,,
1.5982540845870972,271,3.9999998989515007e-05,0,,
1.6097121238708496,272,3.9999998989515007e-05,0,,
1.1687250137329102,273,3.9999998989515007e-05,0,,
1.353642225265503,274,3.9999998989515007e-05,0,,
1.7281235456466675,275,3.9999998989515007e-05,0,,
1.5724273920059204,276,3.9999998989515007e-05,0,,
1.5808690786361694,277,3.9999998989515007e-05,0,,
1.3984730243682861,278,3.9999998989515007e-05,0,,
1.8109145164489746,279,3.9999998989515007e-05,0,,
1.4260871410369873,280,3.9999998989515007e-05,0,,
1.5117336511611938,281,3.9999998989515007e-05,0,,
1.9436463117599487,282,3.9999998989515007e-05,0,,
1.4080967903137207,283,3.9999998989515007e-05,0,,
1.3732866048812866,284,3.9999998989515007e-05,0,,
1.1805440187454224,285,3.9999998989515007e-05,0,,
1.7346022129058838,286,3.9999998989515007e-05,0,,
1.3617032766342163,287,3.9999998989515007e-05,0,,
1.7387501001358032,288,3.9999998989515007e-05,0,,
1.722135305404663,289,3.9999998989515007e-05,0,,
1.675529956817627,290,3.9999998989515007e-05,0,,
1.3573027849197388,291,3.9999998989515007e-05,0,,
1.4582555294036865,292,3.9999998989515007e-05,0,,
1.7210668325424194,293,3.9999998989515007e-05,0,,
1.2113298177719116,294,3.9999998989515007e-05,0,,
1.242034673690796,295,3.9999998989515007e-05,0,,
1.8654634952545166,296,3.9999998989515007e-05,0,,
1.4659414291381836,297,3.9999998989515007e-05,0,,
1.062048316001892,298,3.9999998989515007e-05,0,,
1.858204960823059,299,3.9999998989515007e-05,0,,
1.3422415256500244,300,3.9999998989515007e-05,0,,
1.30814790725708,301,3.9999998989515007e-05,0,,
1.3032852411270142,302,3.9999998989515007e-05,0,,
1.362426996231079,303,3.9999998989515007e-05,0,,
1.4733675718307495,304,3.9999998989515007e-05,0,,
1.2917354106903076,305,3.9999998989515007e-05,0,,
1.3306584358215332,306,3.9999998989515007e-05,0,,
1.197733759880066,307,3.9999998989515007e-05,0,,
1.3663064241409302,308,3.9999998989515007e-05,0,,
1.2261948585510254,309,3.9999998989515007e-05,0,,
1.3612840175628662,310,3.9999998989515007e-05,0,,
1.296090006828308,311,3.9999998989515007e-05,0,,
1.3171436786651611,312,3.9999998989515007e-05,0,,
0.9524558186531067,313,3.9999998989515007e-05,0,,
1.4986681938171387,314,3.9999998989515007e-05,0,,
1.3273872137069702,315,3.9999998989515007e-05,0,,
1.1910455226898193,316,3.9999998989515007e-05,0,,
1.1589031219482422,317,3.9999998989515007e-05,0,,
1.6295416355133057,318,3.9999998989515007e-05,0,,
1.3487924337387085,319,3.9999998989515007e-05,0,,
1.1913326978683472,320,3.9999998989515007e-05,0,,
1.613220453262329,321,3.9999998989515007e-05,0,,
1.4851624965667725,322,3.9999998989515007e-05,0,,
1.1207209825515747,323,3.9999998989515007e-05,0,,
1.890787124633789,324,3.9999998989515007e-05,0,,
1.246971607208252,325,3.9999998989515007e-05,0,,
1.0617597103118896,326,3.9999998989515007e-05,0,,
1.3308913707733154,327,3.9999998989515007e-05,0,,
1.070434808731079,328,3.9999998989515007e-05,0,,
1.1498878002166748,329,3.9999998989515007e-05,0,,
1.524698257446289,330,3.9999998989515007e-05,0,,
1.4292776584625244,331,3.9999998989515007e-05,0,,
1.283481240272522,332,3.9999998989515007e-05,0,,
1.218294620513916,333,3.9999998989515007e-05,0,,
1.5203421115875244,334,3.9999998989515007e-05,0,,
1.9625164270401,335,3.9999998989515007e-05,0,,
1.6658523082733154,336,3.9999998989515007e-05,0,,
1.4658929109573364,337,3.9999998989515007e-05,0,,
1.7710111141204834,338,3.9999998989515007e-05,0,,
1.3860186338424683,339,3.9999998989515007e-05,0,,
1.2027372121810913,340,3.9999998989515007e-05,0,,
1.4525715112686157,341,3.9999998989515007e-05,0,,
1.2972261905670166,342,3.9999998989515007e-05,0,,
1.0404877662658691,343,3.9999998989515007e-05,0,,
1.2537755966186523,344,3.9999998989515007e-05,0,,
1.3262118101119995,345,3.9999998989515007e-05,0,,
1.3676916360855103,346,3.9999998989515007e-05,0,,
1.2459230422973633,347,3.9999998989515007e-05,0,,
1.3075131177902222,348,3.9999998989515007e-05,0,,
1.1956346035003662,349,3.9999998989515007e-05,0,,
1.7859798669815063,350,3.9999998989515007e-05,0,,
1.3605413436889648,351,3.9999998989515007e-05,0,,
1.4450732469558716,352,3.9999998989515007e-05,0,,
0.9062454104423523,353,3.9999998989515007e-05,0,,
1.1152609586715698,354,3.9999998989515007e-05,0,,
1.5096173286437988,355,3.9999998989515007e-05,0,,
1.227840542793274,356,3.9999998989515007e-05,0,,
0.9656429886817932,357,3.9999998989515007e-05,0,,
1.2606987953186035,358,3.9999998989515007e-05,0,,
1.4127938747406006,359,3.9999998989515007e-05,0,,
1.2692936658859253,360,3.9999998989515007e-05,0,,
1.4478594064712524,361,3.9999998989515007e-05,0,,
1.3254725933074951,362,3.9999998989515007e-05,0,,
1.2552413940429688,363,3.9999998989515007e-05,0,,
1.4187520742416382,364,3.9999998989515007e-05,0,,
1.3327066898345947,365,3.9999998989515007e-05,0,,
1.1006110906600952,366,3.9999998989515007e-05,0,,
1.3687238693237305,367,3.9999998989515007e-05,0,,
1.357240915298462,368,3.9999998989515007e-05,0,,
1.4102118015289307,369,3.9999998989515007e-05,0,,
1.624525547027588,370,3.9999998989515007e-05,0,,
1.0682841539382935,371,3.9999998989515007e-05,0,,
1.3750791549682617,372,3.9999998989515007e-05,0,,
1.149580955505371,373,3.9999998989515007e-05,0,,
1.6084058284759521,374,3.9999998989515007e-05,0,,
1.0515797138214111,375,3.9999998989515007e-05,0,,
1.3313266038894653,376,3.9999998989515007e-05,0,,
1.2091022729873657,377,3.9999998989515007e-05,0,,
1.1512844562530518,378,3.9999998989515007e-05,0,,
1.2417625188827515,379,3.9999998989515007e-05,0,,
1.4114575386047363,380,3.9999998989515007e-05,0,,
0.9541709423065186,381,3.9999998989515007e-05,0,,
1.386642575263977,382,3.9999998989515007e-05,0,,
1.6774938106536865,383,3.9999998989515007e-05,0,,
1.620206594467163,384,3.9999998989515007e-05,0,,
1.3650214672088623,385,3.9999998989515007e-05,0,,
0.9862672686576843,386,3.9999998989515007e-05,0,,
1.2989132404327393,387,3.9999998989515007e-05,0,,
1.6730581521987915,388,3.9999998989515007e-05,0,,
0.9877718091011047,389,3.9999998989515007e-05,0,,
1.0100284814834595,390,3.9999998989515007e-05,0,,
1.159885287284851,391,3.9999998989515007e-05,0,,
1.3471043109893799,392,3.9999998989515007e-05,0,,
0.9041557312011719,393,3.9999998989515007e-05,0,,
1.0968855619430542,394,3.9999998989515007e-05,0,,
1.2774893045425415,395,3.9999998989515007e-05,0,,
1.4380483627319336,396,3.9999998989515007e-05,0,,
1.1534423828125,397,3.9999998989515007e-05,0,,
1.238170862197876,398,3.9999998989515007e-05,0,,
1.0473203659057617,399,3.9999998989515007e-05,0,,
1.275312900543213,400,3.9999998989515007e-05,0,,
1.128486156463623,401,3.9999998989515007e-05,0,,
1.0827046632766724,402,3.9999998989515007e-05,0,,
1.097847580909729,403,3.9999998989515007e-05,0,,
1.1038670539855957,404,3.9999998989515007e-05,0,,
0.9243785738945007,405,3.9999998989515007e-05,0,,
1.1765927076339722,406,3.9999998989515007e-05,0,,
0.9841607213020325,407,3.9999998989515007e-05,0,,
1.0725983381271362,408,3.9999998989515007e-05,0,,
1.147416353225708,409,3.9999998989515007e-05,0,,
0.9368022084236145,410,3.9999998989515007e-05,0,,
0.9974985122680664,411,3.9999998989515007e-05,0,,
1.1767171621322632,412,3.9999998989515007e-05,0,,
1.036704659461975,413,3.9999998989515007e-05,0,,
1.195205807685852,414,3.9999998989515007e-05,0,,
1.2324923276901245,415,3.9999998989515007e-05,0,,
1.2577462196350098,416,3.9999998989515007e-05,0,,
0.962980329990387,417,3.9999998989515007e-05,0,,
1.4547146558761597,418,3.9999998989515007e-05,0,,
1.0579742193222046,419,3.9999998989515007e-05,0,,
1.211704969406128,420,3.9999998989515007e-05,0,,
1.0338263511657715,421,3.9999998989515007e-05,0,,
1.1394922733306885,422,3.9999998989515007e-05,0,,
1.3374077081680298,423,3.9999998989515007e-05,0,,
1.184912085533142,424,3.9999998989515007e-05,0,,
1.0820623636245728,425,3.9999998989515007e-05,0,,
1.1135774850845337,426,3.9999998989515007e-05,0,,
1.0254557132720947,427,3.9999998989515007e-05,0,,
1.2358622550964355,428,3.9999998989515007e-05,0,,
1.4758007526397705,429,3.9999998989515007e-05,0,,
1.147724986076355,430,3.9999998989515007e-05,0,,
1.436938762664795,431,3.9999998989515007e-05,0,,
1.1572197675704956,432,3.9999998989515007e-05,0,,
1.0660358667373657,433,3.9999998989515007e-05,0,,
1.1374456882476807,434,3.9999998989515007e-05,0,,
1.4007476568222046,435,3.9999998989515007e-05,0,,
1.348299503326416,436,3.9999998989515007e-05,0,,
1.0217676162719727,437,3.9999998989515007e-05,0,,
1.2340397834777832,438,3.9999998989515007e-05,0,,
1.2584770917892456,439,3.9999998989515007e-05,0,,
1.2365398406982422,440,3.9999998989515007e-05,0,,
1.3042621612548828,441,3.9999998989515007e-05,0,,
1.1489239931106567,442,3.9999998989515007e-05,0,,
1.0233311653137207,443,3.9999998989515007e-05,0,,
1.3050228357315063,444,3.9999998989515007e-05,0,,
1.0784823894500732,445,3.9999998989515007e-05,0,,
1.2481791973114014,446,3.9999998989515007e-05,0,,
1.037389874458313,447,3.9999998989515007e-05,0,,
1.1735587120056152,448,3.9999998989515007e-05,0,,
1.0569432973861694,449,3.9999998989515007e-05,0,,
1.2541449069976807,450,3.9999998989515007e-05,0,,
1.1864454746246338,451,3.9999998989515007e-05,0,,
1.1401442289352417,452,3.9999998989515007e-05,0,,
1.2277183532714844,453,3.9999998989515007e-05,0,,
1.1824103593826294,454,3.9999998989515007e-05,0,,
1.0199673175811768,455,3.9999998989515007e-05,0,,
1.1245821714401245,456,3.9999998989515007e-05,0,,
1.2947388887405396,457,3.9999998989515007e-05,0,,
0.9987546801567078,458,3.9999998989515007e-05,0,,
0.9909945726394653,459,3.9999998989515007e-05,0,,
1.1859092712402344,460,3.9999998989515007e-05,0,,
0.9578083753585815,461,3.9999998989515007e-05,0,,
1.0302642583847046,462,3.9999998989515007e-05,0,,
1.1175013780593872,463,3.9999998989515007e-05,0,,
0.8075463175773621,464,3.9999998989515007e-05,0,,
1.0178322792053223,465,3.9999998989515007e-05,0,,
1.1515908241271973,466,3.9999998989515007e-05,0,,
1.1459540128707886,467,3.9999998989515007e-05,0,,
1.1792978048324585,468,3.9999998989515007e-05,0,,
1.0227137804031372,469,3.9999998989515007e-05,0,,
1.0269829034805298,470,3.9999998989515007e-05,0,,
1.1960493326187134,471,3.9999998989515007e-05,0,,
1.0146361589431763,472,3.9999998989515007e-05,0,,
1.2113616466522217,473,3.9999998989515007e-05,0,,
1.1250340938568115,474,3.9999998989515007e-05,0,,
1.042199969291687,475,3.9999998989515007e-05,0,,
1.0437084436416626,476,3.9999998989515007e-05,0,,
1.114271640777588,477,3.9999998989515007e-05,0,,
1.2439146041870117,478,3.9999998989515007e-05,0,,
1.0470833778381348,479,3.9999998989515007e-05,0,,
1.0262829065322876,480,3.9999998989515007e-05,0,,
1.311456322669983,481,3.9999998989515007e-05,0,,
1.0647449493408203,482,3.9999998989515007e-05,0,,
1.0389407873153687,483,3.9999998989515007e-05,0,,
0.9251881241798401,484,3.9999998989515007e-05,0,,
1.1059540510177612,485,3.9999998989515007e-05,0,,
0.9730222225189209,486,3.9999998989515007e-05,0,,
1.0580977201461792,487,3.9999998989515007e-05,0,,
1.0721749067306519,488,3.9999998989515007e-05,0,,
0.9114216566085815,489,3.9999998989515007e-05,0,,
1.2100228071212769,490,3.9999998989515007e-05,0,,
0.8898943662643433,491,3.9999998989515007e-05,0,,
0.9557349681854248,492,3.9999998989515007e-05,0,,
1.1870923042297363,493,3.9999998989515007e-05,0,,
1.196239709854126,494,3.9999998989515007e-05,0,,
1.2532415390014648,495,3.9999998989515007e-05,0,,
0.9460142850875854,496,3.9999998989515007e-05,0,,
1.1829365491867065,497,3.9999998989515007e-05,0,,
1.0079753398895264,498,3.9999998989515007e-05,0,,
1.047324776649475,499,3.9999998989515007e-05,0,,
1.1661280393600464,500,3.9999998989515007e-05,0,,
1.1469249725341797,501,3.9999998989515007e-05,0,,
1.204211950302124,502,3.9999998989515007e-05,0,,
1.0800772905349731,503,3.9999998989515007e-05,0,,
1.0596139430999756,504,3.9999998989515007e-05,0,,
1.028393030166626,505,3.9999998989515007e-05,0,,
1.0179706811904907,506,3.9999998989515007e-05,0,,
0.977003276348114,507,3.9999998989515007e-05,0,,
1.1601909399032593,508,3.9999998989515007e-05,0,,
1.0375908613204956,509,3.9999998989515007e-05,0,,
1.0636563301086426,510,3.9999998989515007e-05,0,,
1.0662990808486938,511,3.9999998989515007e-05,0,,
0.9156448245048523,512,3.9999998989515007e-05,0,,
0.9980911612510681,513,3.9999998989515007e-05,0,,
1.0793603658676147,514,3.9999998989515007e-05,0,,
0.9375551342964172,515,3.9999998989515007e-05,0,,
1.0653321743011475,516,3.9999998989515007e-05,0,,
1.1111581325531006,517,3.9999998989515007e-05,0,,
1.0669835805892944,518,3.9999998989515007e-05,0,,
1.0063775777816772,519,3.9999998989515007e-05,0,,
1.1359556913375854,520,3.9999998989515007e-05,0,,
1.106269359588623,521,3.9999998989515007e-05,0,,
1.1569938659667969,522,3.9999998989515007e-05,0,,
0.8616250157356262,523,3.9999998989515007e-05,0,,
