loss_train,step,epoch,lr,loss_val_nll,loss_val_mse
5.546452522277832,99,0,3.9999998989515007e-05,,
3.3257524967193604,100,0,3.9999998989515007e-05,,
4.840683460235596,101,0,3.9999998989515007e-05,,
3.2989988327026367,102,0,3.9999998989515007e-05,,
5.5553154945373535,103,0,3.9999998989515007e-05,,
3.581083059310913,104,0,3.9999998989515007e-05,,
4.6172637939453125,105,0,3.9999998989515007e-05,,
3.2249064445495605,106,0,3.9999998989515007e-05,,
3.2561025619506836,107,0,3.9999998989515007e-05,,
4.022073268890381,108,0,3.9999998989515007e-05,,
4.658917427062988,109,0,3.9999998989515007e-05,,
3.9839532375335693,110,0,3.9999998989515007e-05,,
2.770585298538208,111,0,3.9999998989515007e-05,,
4.422694206237793,112,0,3.9999998989515007e-05,,
2.8758270740509033,113,0,3.9999998989515007e-05,,
3.982020139694214,114,0,3.9999998989515007e-05,,
2.8852250576019287,115,0,3.9999998989515007e-05,,
4.696872234344482,116,0,3.9999998989515007e-05,,
4.500857353210449,117,0,3.9999998989515007e-05,,
2.842799425125122,118,0,3.9999998989515007e-05,,
2.78228759765625,119,0,3.9999998989515007e-05,,
4.027979850769043,120,0,3.9999998989515007e-05,,
3.6439192295074463,121,0,3.9999998989515007e-05,,
3.8911919593811035,122,0,3.9999998989515007e-05,,
3.370128631591797,123,0,3.9999998989515007e-05,,
4.5678534507751465,124,0,3.9999998989515007e-05,,
4.8548970222473145,125,0,3.9999998989515007e-05,,
3.4482686519622803,126,0,3.9999998989515007e-05,,
3.1047215461730957,127,0,3.9999998989515007e-05,,
4.3019537925720215,128,0,3.9999998989515007e-05,,
3.0635271072387695,129,0,3.9999998989515007e-05,,
3.4100747108459473,130,0,3.9999998989515007e-05,,
3.732520341873169,131,0,3.9999998989515007e-05,,
3.1635689735412598,132,0,3.9999998989515007e-05,,
3.6654884815216064,133,0,3.9999998989515007e-05,,
2.4615044593811035,134,0,3.9999998989515007e-05,,
4.6198835372924805,135,0,3.9999998989515007e-05,,
2.9470913410186768,136,0,3.9999998989515007e-05,,
3.8011741638183594,137,0,3.9999998989515007e-05,,
3.5521862506866455,138,0,3.9999998989515007e-05,,
2.2802679538726807,139,0,3.9999998989515007e-05,,
3.0157597064971924,140,0,3.9999998989515007e-05,,
3.588629722595215,141,0,3.9999998989515007e-05,,
2.744835138320923,142,0,3.9999998989515007e-05,,
3.312223434448242,143,0,3.9999998989515007e-05,,
2.942307710647583,144,0,3.9999998989515007e-05,,
2.549595355987549,145,0,3.9999998989515007e-05,,
2.686627149581909,146,0,3.9999998989515007e-05,,
2.8957176208496094,147,0,3.9999998989515007e-05,,
2.514824390411377,148,0,3.9999998989515007e-05,,
2.626412868499756,149,0,3.9999998989515007e-05,,
1.7235240936279297,150,0,3.9999998989515007e-05,,
2.414483070373535,151,0,3.9999998989515007e-05,,
2.875239849090576,152,0,3.9999998989515007e-05,,
1.9812005758285522,153,0,3.9999998989515007e-05,,
2.789968252182007,154,0,3.9999998989515007e-05,,
2.8967747688293457,155,0,3.9999998989515007e-05,,
2.5603890419006348,156,0,3.9999998989515007e-05,,
2.474809169769287,157,0,3.9999998989515007e-05,,
1.6737656593322754,158,0,3.9999998989515007e-05,,
2.791816234588623,159,0,3.9999998989515007e-05,,
1.8983923196792603,160,0,3.9999998989515007e-05,,
2.1722490787506104,161,0,3.9999998989515007e-05,,
2.8923909664154053,162,0,3.9999998989515007e-05,,
2.680410623550415,163,0,3.9999998989515007e-05,,
2.0123109817504883,164,0,3.9999998989515007e-05,,
2.450756788253784,165,0,3.9999998989515007e-05,,
2.6834938526153564,166,0,3.9999998989515007e-05,,
2.80184006690979,167,0,3.9999998989515007e-05,,
2.961995840072632,168,0,3.9999998989515007e-05,,
2.136395215988159,169,0,3.9999998989515007e-05,,
3.744964599609375,170,0,3.9999998989515007e-05,,
2.8768768310546875,171,0,3.9999998989515007e-05,,
2.989548921585083,172,0,3.9999998989515007e-05,,
3.1608307361602783,173,0,3.9999998989515007e-05,,
2.6053340435028076,174,0,3.9999998989515007e-05,,
2.693716049194336,175,0,3.9999998989515007e-05,,
1.9741426706314087,176,0,3.9999998989515007e-05,,
2.7176272869110107,177,0,3.9999998989515007e-05,,
2.344897508621216,178,0,3.9999998989515007e-05,,
2.5471994876861572,179,0,3.9999998989515007e-05,,
2.296876907348633,180,0,3.9999998989515007e-05,,
2.053630828857422,181,0,3.9999998989515007e-05,,
1.5729708671569824,182,0,3.9999998989515007e-05,,
2.580244302749634,183,0,3.9999998989515007e-05,,
2.3474905490875244,184,0,3.9999998989515007e-05,,
1.585870623588562,185,0,3.9999998989515007e-05,,
1.4892373085021973,186,0,3.9999998989515007e-05,,
2.300008535385132,187,0,3.9999998989515007e-05,,
1.7572898864746094,188,0,3.9999998989515007e-05,,
3.202700138092041,189,0,3.9999998989515007e-05,,
3.076552629470825,190,0,3.9999998989515007e-05,,
2.138848304748535,191,0,3.9999998989515007e-05,,
2.4404685497283936,192,0,3.9999998989515007e-05,,
1.5180208683013916,193,0,3.9999998989515007e-05,,
2.5366358757019043,194,0,3.9999998989515007e-05,,
2.324687957763672,195,0,3.9999998989515007e-05,,
2.4431793689727783,196,0,3.9999998989515007e-05,,
1.4941271543502808,197,0,3.9999998989515007e-05,,
1.8866026401519775,198,0,3.9999998989515007e-05,,
1.662302851676941,199,0,3.9999998989515007e-05,,
1.769299030303955,200,0,3.9999998989515007e-05,,
1.799271821975708,201,0,3.9999998989515007e-05,,
1.606683611869812,202,0,3.9999998989515007e-05,,
2.4126698970794678,203,0,3.9999998989515007e-05,,
1.7992522716522217,204,0,3.9999998989515007e-05,,
1.6734671592712402,205,0,3.9999998989515007e-05,,
1.8967565298080444,206,0,3.9999998989515007e-05,,
2.1359317302703857,207,0,3.9999998989515007e-05,,
2.717461585998535,208,0,3.9999998989515007e-05,,
1.8439385890960693,209,0,3.9999998989515007e-05,,
1.9350351095199585,210,0,3.9999998989515007e-05,,
2.0461840629577637,211,0,3.9999998989515007e-05,,
1.7574151754379272,212,0,3.9999998989515007e-05,,
2.13911771774292,213,0,3.9999998989515007e-05,,
2.221464157104492,214,0,3.9999998989515007e-05,,
2.0191495418548584,215,0,3.9999998989515007e-05,,
1.483054518699646,216,0,3.9999998989515007e-05,,
2.19254469871521,217,0,3.9999998989515007e-05,,
1.5238794088363647,218,0,3.9999998989515007e-05,,
1.825838327407837,219,0,3.9999998989515007e-05,,
1.9074028730392456,220,0,3.9999998989515007e-05,,
2.17661452293396,221,0,3.9999998989515007e-05,,
1.66526460647583,222,0,3.9999998989515007e-05,,
1.7629271745681763,223,0,3.9999998989515007e-05,,
1.6856603622436523,224,0,3.9999998989515007e-05,,
1.9717202186584473,225,0,3.9999998989515007e-05,,
1.8586550951004028,226,0,3.9999998989515007e-05,,
2.3341305255889893,227,0,3.9999998989515007e-05,,
1.6527847051620483,228,0,3.9999998989515007e-05,,
2.3613390922546387,229,0,3.9999998989515007e-05,,
1.549663782119751,230,0,3.9999998989515007e-05,,
1.5888384580612183,231,0,3.9999998989515007e-05,,
1.222700834274292,232,0,3.9999998989515007e-05,,
1.44459068775177,233,0,3.9999998989515007e-05,,
1.9665114879608154,234,0,3.9999998989515007e-05,,
1.8428350687026978,235,0,3.9999998989515007e-05,,
1.8320437669754028,236,0,3.9999998989515007e-05,,
1.2793500423431396,237,0,3.9999998989515007e-05,,
1.8645505905151367,238,0,3.9999998989515007e-05,,
1.7767030000686646,239,0,3.9999998989515007e-05,,
1.3988385200500488,240,0,3.9999998989515007e-05,,
1.5369213819503784,241,0,3.9999998989515007e-05,,
1.7801451683044434,242,0,3.9999998989515007e-05,,
1.2515242099761963,243,0,3.9999998989515007e-05,,
1.585888385772705,244,0,3.9999998989515007e-05,,
1.2825790643692017,245,0,3.9999998989515007e-05,,
2.3032193183898926,246,0,3.9999998989515007e-05,,
1.713306188583374,247,0,3.9999998989515007e-05,,
1.2242364883422852,248,0,3.9999998989515007e-05,,
1.4940372705459595,249,0,3.9999998989515007e-05,,
1.983415126800537,250,0,3.9999998989515007e-05,,
1.3623653650283813,251,0,3.9999998989515007e-05,,
1.3638830184936523,252,0,3.9999998989515007e-05,,
1.7705614566802979,253,0,3.9999998989515007e-05,,
1.6310861110687256,254,0,3.9999998989515007e-05,,
1.292157769203186,255,0,3.9999998989515007e-05,,
1.376283049583435,256,0,3.9999998989515007e-05,,
1.8343534469604492,257,0,3.9999998989515007e-05,,
1.7633733749389648,258,0,3.9999998989515007e-05,,
1.3360341787338257,259,0,3.9999998989515007e-05,,
1.671083688735962,260,0,3.9999998989515007e-05,,
2.374246835708618,261,0,3.9999998989515007e-05,,
1.131966471672058,262,0,3.9999998989515007e-05,,
1.6868609189987183,263,0,3.9999998989515007e-05,,
1.529996633529663,264,0,3.9999998989515007e-05,,
1.588350772857666,265,0,3.9999998989515007e-05,,
1.5768773555755615,266,0,3.9999998989515007e-05,,
2.253840208053589,267,0,3.9999998989515007e-05,,
1.822792649269104,268,0,3.9999998989515007e-05,,
1.7318739891052246,269,0,3.9999998989515007e-05,,
1.6221038103103638,270,0,3.9999998989515007e-05,,
1.5970793962478638,271,0,3.9999998989515007e-05,,
1.6141963005065918,272,0,3.9999998989515007e-05,,
1.1711910963058472,273,0,3.9999998989515007e-05,,
1.3742157220840454,274,0,3.9999998989515007e-05,,
1.7454924583435059,275,0,3.9999998989515007e-05,,
1.577046275138855,276,0,3.9999998989515007e-05,,
1.5778924226760864,277,0,3.9999998989515007e-05,,
1.392245888710022,278,0,3.9999998989515007e-05,,
1.8021612167358398,279,0,3.9999998989515007e-05,,
1.4278712272644043,280,0,3.9999998989515007e-05,,
1.5095674991607666,281,0,3.9999998989515007e-05,,
1.935116171836853,282,0,3.9999998989515007e-05,,
1.4100261926651,283,0,3.9999998989515007e-05,,
1.3612762689590454,284,0,3.9999998989515007e-05,,
1.1820223331451416,285,0,3.9999998989515007e-05,,
1.7206145524978638,286,0,3.9999998989515007e-05,,
1.3517996072769165,287,0,3.9999998989515007e-05,,
1.7303707599639893,288,0,3.9999998989515007e-05,,
1.7240575551986694,289,0,3.9999998989515007e-05,,
1.6680736541748047,290,0,3.9999998989515007e-05,,
1.35259211063385,291,0,3.9999998989515007e-05,,
1.4626715183258057,292,0,3.9999998989515007e-05,,
1.71735680103302,293,0,3.9999998989515007e-05,,
1.1721564531326294,294,0,3.9999998989515007e-05,,
1.260951042175293,295,0,3.9999998989515007e-05,,
1.8589662313461304,296,0,3.9999998989515007e-05,,
1.459550142288208,297,0,3.9999998989515007e-05,,
1.0806835889816284,298,0,3.9999998989515007e-05,,
1.8133198022842407,299,0,3.9999998989515007e-05,,
1.3295643329620361,300,0,3.9999998989515007e-05,,
1.304267406463623,301,0,3.9999998989515007e-05,,
1.297590970993042,302,0,3.9999998989515007e-05,,
1.35950767993927,303,0,3.9999998989515007e-05,,
1.4688944816589355,304,0,3.9999998989515007e-05,,
1.2908003330230713,305,0,3.9999998989515007e-05,,
1.3506256341934204,306,0,3.9999998989515007e-05,,
1.1911568641662598,307,0,3.9999998989515007e-05,,
1.3602399826049805,308,0,3.9999998989515007e-05,,
1.2210867404937744,309,0,3.9999998989515007e-05,,
1.368898630142212,310,0,3.9999998989515007e-05,,
1.296509861946106,311,0,3.9999998989515007e-05,,
1.3114204406738281,312,0,3.9999998989515007e-05,,
0.9939298629760742,313,0,3.9999998989515007e-05,,
1.4956860542297363,314,0,3.9999998989515007e-05,,
1.3240586519241333,315,0,3.9999998989515007e-05,,
1.190239429473877,316,0,3.9999998989515007e-05,,
1.1649037599563599,317,0,3.9999998989515007e-05,,
1.6387194395065308,318,0,3.9999998989515007e-05,,
1.348309874534607,319,0,3.9999998989515007e-05,,
1.1930710077285767,320,0,3.9999998989515007e-05,,
1.6150622367858887,321,0,3.9999998989515007e-05,,
1.4793287515640259,322,0,3.9999998989515007e-05,,
1.1207724809646606,323,0,3.9999998989515007e-05,,
1.883675456047058,324,0,3.9999998989515007e-05,,
1.2488198280334473,325,0,3.9999998989515007e-05,,
1.0815565586090088,326,0,3.9999998989515007e-05,,
1.3212276697158813,327,0,3.9999998989515007e-05,,
1.0638569593429565,328,0,3.9999998989515007e-05,,
1.174757480621338,329,0,3.9999998989515007e-05,,
1.5140854120254517,330,0,3.9999998989515007e-05,,
1.4245926141738892,331,0,3.9999998989515007e-05,,
1.2914081811904907,332,0,3.9999998989515007e-05,,
1.2294917106628418,333,0,3.9999998989515007e-05,,
1.5203399658203125,334,0,3.9999998989515007e-05,,
1.9487111568450928,335,0,3.9999998989515007e-05,,
1.6575078964233398,336,0,3.9999998989515007e-05,,
1.4599862098693848,337,0,3.9999998989515007e-05,,
1.764006495475769,338,0,3.9999998989515007e-05,,
1.3835896253585815,339,0,3.9999998989515007e-05,,
1.2063418626785278,340,0,3.9999998989515007e-05,,
1.4646614789962769,341,0,3.9999998989515007e-05,,
1.3059768676757812,342,0,3.9999998989515007e-05,,
1.0456626415252686,343,0,3.9999998989515007e-05,,
1.2763111591339111,344,0,3.9999998989515007e-05,,
1.3317393064498901,345,0,3.9999998989515007e-05,,
1.3692781925201416,346,0,3.9999998989515007e-05,,
1.242871642112732,347,0,3.9999998989515007e-05,,
1.3063613176345825,348,0,3.9999998989515007e-05,,
1.2037876844406128,349,0,3.9999998989515007e-05,,
1.775817632675171,350,0,3.9999998989515007e-05,,
1.349255919456482,351,0,3.9999998989515007e-05,,
1.4368141889572144,352,0,3.9999998989515007e-05,,
0.894402265548706,353,0,3.9999998989515007e-05,,
1.118229627609253,354,0,3.9999998989515007e-05,,
1.509896159172058,355,0,3.9999998989515007e-05,,
1.2243084907531738,356,0,3.9999998989515007e-05,,
0.9743061661720276,357,0,3.9999998989515007e-05,,
1.2516456842422485,358,0,3.9999998989515007e-05,,
1.4247382879257202,359,0,3.9999998989515007e-05,,
1.2605596780776978,360,0,3.9999998989515007e-05,,
1.449808955192566,361,0,3.9999998989515007e-05,,
1.3162156343460083,362,0,3.9999998989515007e-05,,
1.2481002807617188,363,0,3.9999998989515007e-05,,
1.4376065731048584,364,0,3.9999998989515007e-05,,
1.3297096490859985,365,0,3.9999998989515007e-05,,
1.0948665142059326,366,0,3.9999998989515007e-05,,
1.3655730485916138,367,0,3.9999998989515007e-05,,
1.3531386852264404,368,0,3.9999998989515007e-05,,
1.40632164478302,369,0,3.9999998989515007e-05,,
1.6215656995773315,370,0,3.9999998989515007e-05,,
1.0667808055877686,371,0,3.9999998989515007e-05,,
1.3729896545410156,372,0,3.9999998989515007e-05,,
1.1665445566177368,373,0,3.9999998989515007e-05,,
1.6139113903045654,374,0,3.9999998989515007e-05,,
1.0476309061050415,375,0,3.9999998989515007e-05,,
1.3353899717330933,376,0,3.9999998989515007e-05,,
1.2125592231750488,377,0,3.9999998989515007e-05,,
1.1525566577911377,378,0,3.9999998989515007e-05,,
1.233175277709961,379,0,3.9999998989515007e-05,,
1.4015209674835205,380,0,3.9999998989515007e-05,,
0.9576443433761597,381,0,3.9999998989515007e-05,,
1.3723770380020142,382,0,3.9999998989515007e-05,,
1.6624085903167725,383,0,3.9999998989515007e-05,,
1.6088042259216309,384,0,3.9999998989515007e-05,,
1.3598989248275757,385,0,3.9999998989515007e-05,,
0.9836053252220154,386,0,3.9999998989515007e-05,,
1.300153374671936,387,0,3.9999998989515007e-05,,
1.6639443635940552,388,0,3.9999998989515007e-05,,
0.9888286590576172,389,0,3.9999998989515007e-05,,
1.007352590560913,390,0,3.9999998989515007e-05,,
1.1609013080596924,391,0,3.9999998989515007e-05,,
1.3155182600021362,392,0,3.9999998989515007e-05,,
0.8973841667175293,393,0,3.9999998989515007e-05,,
1.08577299118042,394,0,3.9999998989515007e-05,,
1.2690980434417725,395,0,3.9999998989515007e-05,,
1.4258146286010742,396,0,3.9999998989515007e-05,,
1.1435377597808838,397,0,3.9999998989515007e-05,,
1.2461764812469482,398,0,3.9999998989515007e-05,,
1.047130823135376,399,0,3.9999998989515007e-05,,
1.2696714401245117,400,0,3.9999998989515007e-05,,
1.126678466796875,401,0,3.9999998989515007e-05,,
1.0733672380447388,402,0,3.9999998989515007e-05,,
1.0895005464553833,403,0,3.9999998989515007e-05,,
1.1001081466674805,404,0,3.9999998989515007e-05,,
0.9256973266601562,405,0,3.9999998989515007e-05,,
1.1693323850631714,406,0,3.9999998989515007e-05,,
1.0015690326690674,407,0,3.9999998989515007e-05,,
1.0648236274719238,408,0,3.9999998989515007e-05,,
1.1444844007492065,409,0,3.9999998989515007e-05,,
0.9239941239356995,410,0,3.9999998989515007e-05,,
1.0013208389282227,411,0,3.9999998989515007e-05,,
1.164635181427002,412,0,3.9999998989515007e-05,,
1.0300564765930176,413,0,3.9999998989515007e-05,,
1.1908520460128784,414,0,3.9999998989515007e-05,,
1.2221821546554565,415,0,3.9999998989515007e-05,,
1.2509173154830933,416,0,3.9999998989515007e-05,,
0.9558395147323608,417,0,3.9999998989515007e-05,,
1.4483563899993896,418,0,3.9999998989515007e-05,,
1.0489583015441895,419,0,3.9999998989515007e-05,,
1.213643193244934,420,0,3.9999998989515007e-05,,
1.0441272258758545,421,0,3.9999998989515007e-05,,
1.1442952156066895,422,0,3.9999998989515007e-05,,
1.3384244441986084,423,0,3.9999998989515007e-05,,
1.1737251281738281,424,0,3.9999998989515007e-05,,
1.0764039754867554,425,0,3.9999998989515007e-05,,
1.1084132194519043,426,0,3.9999998989515007e-05,,
1.019702434539795,427,0,3.9999998989515007e-05,,
1.2362464666366577,428,0,3.9999998989515007e-05,,
1.4614230394363403,429,0,3.9999998989515007e-05,,
1.14463472366333,430,0,3.9999998989515007e-05,,
1.4238065481185913,431,0,3.9999998989515007e-05,,
1.1454696655273438,432,0,3.9999998989515007e-05,,
1.0613677501678467,433,0,3.9999998989515007e-05,,
1.132926344871521,434,0,3.9999998989515007e-05,,
1.388144850730896,435,0,3.9999998989515007e-05,,
1.336142659187317,436,0,3.9999998989515007e-05,,
1.0117889642715454,437,0,3.9999998989515007e-05,,
1.2194619178771973,438,0,3.9999998989515007e-05,,
1.2497844696044922,439,0,3.9999998989515007e-05,,
1.2313839197158813,440,0,3.9999998989515007e-05,,
1.293182373046875,441,0,3.9999998989515007e-05,,
1.1389601230621338,442,0,3.9999998989515007e-05,,
1.01926851272583,443,0,3.9999998989515007e-05,,
1.2949142456054688,444,0,3.9999998989515007e-05,,
1.073965072631836,445,0,3.9999998989515007e-05,,
1.2575044631958008,446,0,3.9999998989515007e-05,,
1.0302584171295166,447,0,3.9999998989515007e-05,,
1.148042917251587,448,0,3.9999998989515007e-05,,
1.0395312309265137,449,0,3.9999998989515007e-05,,
1.24602472782135,450,0,3.9999998989515007e-05,,
1.17983078956604,451,0,3.9999998989515007e-05,,
1.1336669921875,452,0,3.9999998989515007e-05,,
1.2181392908096313,453,0,3.9999998989515007e-05,,
1.1726460456848145,454,0,3.9999998989515007e-05,,
1.0179108381271362,455,0,3.9999998989515007e-05,,
1.1203781366348267,456,0,3.9999998989515007e-05,,
1.280287742614746,457,0,3.9999998989515007e-05,,
0.973403811454773,458,0,3.9999998989515007e-05,,
0.9936264753341675,459,0,3.9999998989515007e-05,,
1.1801891326904297,460,0,3.9999998989515007e-05,,
0.9540584087371826,461,0,3.9999998989515007e-05,,
1.010823130607605,462,0,3.9999998989515007e-05,,
1.1079273223876953,463,0,3.9999998989515007e-05,,
0.8258671164512634,464,0,3.9999998989515007e-05,,
1.0124132633209229,465,0,3.9999998989515007e-05,,
1.1470381021499634,466,0,3.9999998989515007e-05,,
1.1381936073303223,467,0,3.9999998989515007e-05,,
1.1729556322097778,468,0,3.9999998989515007e-05,,
1.0184102058410645,469,0,3.9999998989515007e-05,,
1.0155978202819824,470,0,3.9999998989515007e-05,,
1.183990478515625,471,0,3.9999998989515007e-05,,
1.0127625465393066,472,0,3.9999998989515007e-05,,
1.2059688568115234,473,0,3.9999998989515007e-05,,
1.1092524528503418,474,0,3.9999998989515007e-05,,
1.031866431236267,475,0,3.9999998989515007e-05,,
1.018599033355713,476,0,3.9999998989515007e-05,,
1.1138520240783691,477,0,3.9999998989515007e-05,,
1.250605821609497,478,0,3.9999998989515007e-05,,
1.046091079711914,479,0,3.9999998989515007e-05,,
1.0346022844314575,480,0,3.9999998989515007e-05,,
1.3022412061691284,481,0,3.9999998989515007e-05,,
1.0627338886260986,482,0,3.9999998989515007e-05,,
1.0357431173324585,483,0,3.9999998989515007e-05,,
0.9164763689041138,484,0,3.9999998989515007e-05,,
1.0824235677719116,485,0,3.9999998989515007e-05,,
0.9653117060661316,486,0,3.9999998989515007e-05,,
1.0510162115097046,487,0,3.9999998989515007e-05,,
1.0718618631362915,488,0,3.9999998989515007e-05,,
0.907326340675354,489,0,3.9999998989515007e-05,,
1.2148113250732422,490,0,3.9999998989515007e-05,,
0.8870342969894409,491,0,3.9999998989515007e-05,,
0.9496656656265259,492,0,3.9999998989515007e-05,,
1.1735084056854248,493,0,3.9999998989515007e-05,,
1.1860347986221313,494,0,3.9999998989515007e-05,,
1.244492769241333,495,0,3.9999998989515007e-05,,
0.9477521777153015,496,0,3.9999998989515007e-05,,
1.1740642786026,497,0,3.9999998989515007e-05,,
1.0022438764572144,498,0,3.9999998989515007e-05,,
1.0376222133636475,499,0,3.9999998989515007e-05,,
1.1546522378921509,500,0,3.9999998989515007e-05,,
1.1360329389572144,501,0,3.9999998989515007e-05,,
1.1946207284927368,502,0,3.9999998989515007e-05,,
1.025564432144165,503,0,3.9999998989515007e-05,,
1.0636190176010132,504,0,3.9999998989515007e-05,,
1.0295137166976929,505,0,3.9999998989515007e-05,,
1.0149229764938354,506,0,3.9999998989515007e-05,,
0.9700992107391357,507,0,3.9999998989515007e-05,,
1.151255488395691,508,0,3.9999998989515007e-05,,
1.0318347215652466,509,0,3.9999998989515007e-05,,
1.053805947303772,510,0,3.9999998989515007e-05,,
1.0502125024795532,511,0,3.9999998989515007e-05,,
0.9110445976257324,512,0,3.9999998989515007e-05,,
0.9965143203735352,513,0,3.9999998989515007e-05,,
1.0684846639633179,514,0,3.9999998989515007e-05,,
0.9304772615432739,515,0,3.9999998989515007e-05,,
1.0651092529296875,516,0,3.9999998989515007e-05,,
1.1027398109436035,517,0,3.9999998989515007e-05,,
1.0599806308746338,518,0,3.9999998989515007e-05,,
0.9814695715904236,519,0,3.9999998989515007e-05,,
1.1140151023864746,520,0,3.9999998989515007e-05,,
1.0969551801681519,521,0,3.9999998989515007e-05,,
1.1498996019363403,522,0,3.9999998989515007e-05,,
0.8544270396232605,523,0,3.9999998989515007e-05,,
